more_detail_link,media_img,hotel_name,money,rating,tax,distance
https://www.booking.com/hotel/in/maple-suites.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=251780002_206392791_0_41_0&highlighted_blocks=251780002_206392791_0_41_0&matching_block_id=251780002_206392791_0_41_0&sr_pri_blocks=251780002_206392791_0_41_0__4160000&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/124073260.webp?k=85cdb0404bc819564470c356ed7a8f53a7a0505bf9112bb917b3103049d56916&o=&s=1,"['Maple Suites', 'Opens in new window']","₹ 41,600","6.7
Review score
18 reviews","+₹ 4,992 taxes and charges",20.6 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-rooms-kr-puram.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=225537302_339547484_2_0_0&highlighted_blocks=225537302_339547484_2_0_0&matching_block_id=225537302_339547484_2_0_0&sr_pri_blocks=225537302_339547484_2_0_0__2522940&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/261883166.webp?k=956c002ef74f1ce89f7f950999e7577ae4132e1bde01a45c34b0a3473bc0daf6&o=&s=1,"['Collection O 5898 Checkin Regency', 'Opens in new window']","₹ 25,229","5.4
Review score
15 reviews",+₹ 30 taxes and charges,20.9 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-rooms-manyata-tech-park-2.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=151962306_330299327_2_1_0&highlighted_blocks=151962306_330299327_2_1_0&matching_block_id=151962306_330299327_2_1_0&sr_pri_blocks=151962306_330299327_2_1_0__2314818&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/284823852.webp?k=80b6f4a341f5ebf02ec3ba723fe9f9fe5993467d27f6a0a51b9a6c12238f5896&o=&s=1,"['Capital O 74350 Purple suites inn', 'Opens in new window']","₹ 23,148","6.6
Review score
10 reviews","+₹ 2,808 taxes and charges",20.4 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-townhouse-078-dodda-banaswadi-bangalore1234.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=464147703_341608958_2_0_0&highlighted_blocks=464147703_341608958_2_0_0&matching_block_id=464147703_341608958_2_0_0&sr_pri_blocks=464147703_341608958_2_0_0__2538394&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/271567610.webp?k=1ba9e487db9f37edf1879f93277101bcbb5daf5120b28fda2a3bb1e56c1ebec5&o=&s=1,"['OYO Townhouse 078 Dodda Banaswadi', 'Opens in new window']","₹ 25,384","6.0
Review score
24 reviews",+₹ 480 taxes and charges,21.8 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-townhouse-093-ramamurthy-nagar.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=671272102_330583360_2_1_0&highlighted_blocks=671272102_330583360_2_1_0&matching_block_id=671272102_330583360_2_1_0&sr_pri_blocks=671272102_330583360_2_1_0__2760481&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/285311203.webp?k=6e9015cda38a2a9e88c720af338494ec3d7ea80a8450909e8a2f24db0923818b&o=&s=1,"['OYO Townhouse 093 Ramamurthy Nagar', 'Opens in new window']","₹ 27,605","4.2
Review score
35 reviews","+₹ 3,793 taxes and charges",21.5 km from Kempegowda International Airport
https://www.booking.com/hotel/in/the-shack.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=405565103_201823652_0_2_0&highlighted_blocks=405565103_201823652_0_2_0&matching_block_id=405565103_201823652_0_2_0&sr_pri_blocks=405565103_201823652_0_2_0__3215884&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/274935584.webp?k=62b086b5093dc4387288589c2a973b5800ded814ae1d884b3dfec6eb90630a12&o=&s=1,"['Hotel The Shack', 'Opens in new window']","₹ 32,159","7.9
Good
48 reviews","+₹ 3,859 taxes and charges",21.4 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-60746-kings-suites.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=562215203_328187478_2_1_0&highlighted_blocks=562215203_328187478_2_1_0&matching_block_id=562215203_328187478_2_1_0&sr_pri_blocks=562215203_328187478_2_1_0__3396780&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/314372678.webp?k=eb41d4988aa6d40443e6d2fc10914c1012b81f0d1f3d30fffa62e13308827303&o=&s=1,"['OYO 60746 Kings Suites', 'Opens in new window']","₹ 33,968","6.4
Review score
13 reviews","+₹ 4,556 taxes and charges",21.4 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-townhouse-254-saai-kalyan.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=600655303_328246296_2_1_0&highlighted_blocks=600655303_328246296_2_1_0&matching_block_id=600655303_328246296_2_1_0&sr_pri_blocks=600655303_328246296_2_1_0__2130256&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/273179852.webp?k=ce996867585463c30634bdc0f333907aee3e2e09479a037402a61a855a8c365c&o=&s=1,"['OYO Townhouse 254 HRBR-Kalyannagar', 'Opens in new window']","₹ 21,303","4.8
Review score
6 reviews","+₹ 3,036 taxes and charges",21.7 km from Kempegowda International Airport
https://www.booking.com/hotel/in/benaka-suites.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=170608001_128077769_2_1_0&highlighted_blocks=170608001_128077769_2_1_0&matching_block_id=170608001_128077769_2_1_0&sr_pri_blocks=170608001_128077769_2_1_0__9198400&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/68894588.webp?k=f5824daa9383285d3f4958cf9fac5ce5cf5f359a13529a1219611279b4766848&o=&s=1,"['Benaka Suites', 'Opens in new window']","₹ 91,984","8.2
Very Good
53 reviews","+₹ 11,038 taxes and charges",22 km from Kempegowda International Airport
https://www.booking.com/hotel/in/nisarga-hotels.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=422300602_223826053_2_0_0&highlighted_blocks=422300602_223826053_2_0_0&matching_block_id=422300602_223826053_2_0_0&sr_pri_blocks=422300602_223826053_2_0_0__1280000&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/167355825.webp?k=f769c3c2492084757389286a22527b0ac6c6ec51d65af21e7ba26e301e1bb722&o=&s=1,"['Nisarga Hotels', 'Opens in new window']","₹ 12,800","4.4
Review score
7 reviews",Includes taxes and fees,21.3 km from Kempegowda International Airport
https://www.booking.com/hotel/in/oyo-home-41705-elegant-stay-ramamurthy-nagar.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=556315802_267410241_2_0_0&highlighted_blocks=556315802_267410241_2_0_0&matching_block_id=556315802_267410241_2_0_0&sr_pri_blocks=556315802_267410241_2_0_0__1890310&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/288755280.webp?k=f1159aa321aa4edeb2cb0b3f0626fa84f09f7ed2254efb523493d0481cb4895e&o=&s=1,"['OYO 78918 Leva Homes', 'Opens in new window']","₹ 18,903","6.8
Review score
9 reviews",+₹ 480 taxes and charges,21.4 km from Kempegowda International Airport
https://www.booking.com/hotel/in/shoba-enclave.html?label=BLR&sid=428ba0028bf6d928d014ce18adfa0425&aid=358577&ucfs=1&arphpl=1&checkin=2021-12-15&checkout=2021-12-31&dest_id=7995&dest_type=airport&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=149&sr_order=popularity&srpvid=9fc21baf17f40058&srepoch=1639540640&all_sr_blocks=201397901_202273795_2_2_0&highlighted_blocks=201397901_202273795_2_2_0&matching_block_id=201397901_202273795_2_2_0&sr_pri_blocks=201397901_202273795_2_2_0__1918720&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square600/81571759.webp?k=50fe74d8f3a973470a39b697ed97e2f05b7b178f2aea889abf0d0a4897d35865&o=&s=1,"['Shoba Enclave-Kammanahalli', 'Opens in new window']","₹ 19,187","6.2
Review score
57 reviews","+₹ 2,302 taxes and charges",21.2 km from Kempegowda International Airport
